  513  80122  10:26:04     37065  10:17:45   54.5 21.7   959.  121.2     38031  10:33:51  -22.0 23.7   862.  154.7
  514  80123  10:22:12     36603  10:10:03   66.3 20.6  1742.  107.4     38054  10:34:14  -37.7  0.3  1714.  139.1
  515  80124  10:18:18     36558  10:09:18   56.9 21.7  1092.  119.6     37926  10:32:06  -43.1  0.6  2121.  133.3
  516  80125  10:14:25     36234  10:03:54   61.7 21.4  1393.  114.3     37692  10:28:12  -43.0  0.7  2122.  133.1
  517  80126  10:10:31     36155  10:02:35   52.8 22.2   903.  125.2     37593  10:26:33  -49.0  1.1  2672.  126.3
  519  80128  10:02:30     35503   9:51:43   62.6 21.6  1438.  114.6     37009  10:16:49  -44.8  1.1  2242.  130.3
  520  80129   9:57:35     35217   9:46:57   62.1 21.8  1411.  116.2     36601  10:10:01  -39.1  1.0  1799.  135.4
  521  80130   9:52:39     35035   9:43:55   55.8 22.4  1036.  124.3     36260  10:04:20  -36.7  1.0  1636.  137.5
  522  80131   9:47:41     34728   9:38:48   56.3 22.5  1067.  123.3     36169  10:02:49  -46.9  1.5  2444.  126.8
  523  80132   9:42:43     34256   9:30:56   65.2 21.7  1663.  113.5     35832   9:57:12  -45.1  1.5  2288.  127.4
  524  80133   9:37:43     33845   9:24:05   69.3 21.0  2090.  106.9     35286   9:48:06  -32.1  1.2  1363.  141.5
  525  80134   9:32:43     33669   9:21:09   64.6 22.0  1621.  114.2     35124   9:45:24  -39.8  1.5  1865.  132.9
  526  80135   9:27:31     33224   9:13:44   69.7 21.1  2117.  106.9     34932   9:42:12  -45.9  1.9  2327.  125.8
  527  80136   9:28:45     33247   9:14:07   71.0 20.8  2325.  104.8     34955   9:42:35  -43.5  1.9  2125.  127.7
  528  80137   9:29:51     33395   9:16:35   68.6 21.6  1999.  109.3     35218   9:46:58  -51.9  2.4  2939.  118.1
  529  80138   9:30:55     33475   9:17:55   68.0 21.8  1936.  110.5     34883   9:41:23  -32.7  1.7  1376.  137.4
  530  80139   9:31:57     33744   9:22:24   58.5 23.2  1193.  122.7     35257   9:47:37  -48.4  2.4  2578.  120.6
  531  80140   9:32:57     33730   9:22:10   62.4 22.9  1449.  118.4     35327   9:48:47  -48.8  2.5  2617.  119.5
  532  80141   9:33:56     33895   9:24:55   56.6 23.5  1095.  125.0     35491   9:51:31  -53.0  2.9  3063.  114.5
  533  80142   9:34:52     33995   9:26:35   54.0 23.8   959.  127.8     35558   9:52:38  -53.5  3.0  3109.  113.4
  534  80143   9:41:10     34335   9:32:15   56.3 23.8  1077.  125.4     35814   9:56:54  -48.6  2.8  2594.  117.6
  535  80144   9:47:28     34617   9:36:57   61.5 23.5  1393.  119.8     36153  10:02:33  -47.0  2.9  2437.  118.5
  537  80146  10:00:00     35347   9:49:07   62.6 23.6  1472.  118.7     37014  10:16:54  -51.6  3.3  2893.  112.6
  538  80147  10:06:14     35822   9:57:02   57.2  0.2  1135.  124.1     37482  10:24:42  -55.0  3.6  3293.  108.4
  539  80148  10:12:28     35763   9:56:03   73.1 21.2  2773.  103.7     37346  10:22:26  -30.9  2.7  1282.  129.4
  540  80149  10:18:41     36348  10:05:48   67.8 23.1  1918.  112.8     37996  10:33:16  -45.7  3.3  2316.  115.7
  541  80150  10:24:53     36941  10:15:41   57.2  0.5  1137.  123.6     37934  10:32:14  -20.5  2.7   804.  134.9
  542  80151  10:31:05     37217  10:20:17   62.3  0.1  1457.  118.7         0  00:00:00    0.0  0.0     0.    0.0
  543  80152  10:37:15     37685  10:28:05   57.1  0.7  1131.  123.2     38883  10:48:03  -33.9  3.2  1456.  122.6
  544  80153  10:43:25     37981  10:33:01   61.1  0.5  1375.  119.4     39328  10:55:28  -38.2  3.5  1728.  118.3
  545  80154  10:49:34     38246  10:37:26   66.0  0.0  1749.  114.7     39623  11:00:23  -34.0  3.5  1460.  120.4
  546  80155  10:55:42     38724  10:45:24   60.9  0.7  1357.  119.2     40098  11:08:18  -39.9  3.7  1850.  114.9
  547  80156  11:01:50     39067  10:51:07   62.1  0.7  1441.  117.9     40393  11:13:13  -36.0  3.7  1582.  116.7
  548  80157  11:07:56     39599  10:59:59   52.6  1.6   910.  124.3     40568  11:16:08  -24.1  3.5   951.  123.3
  549  80158  11:14:02     39669  11:01:09   67.9  0.1  1919.  112.4     40938  11:22:18  -24.4  3.6   963.  121.9
  550  80159  11:20:07     40197  11:09:57   60.5  1.2  1327.  118.2     41423  11:30:23  -32.2  3.9  1347.  115.8
  551  80160  11:26:11     40527  11:15:27   62.3  1.2  1444.  116.6     41847  11:37:27  -35.7  4.1  1557.  112.4
  552  80161  11:32:14     40789  11:19:49   66.9  0.7  1812.  112.8     42166  11:42:46  -33.1  4.2  1401.  112.8
  553  80162  11:38:16     41490  11:31:30   47.9  2.3   716.  123.3     42283  11:44:43  -16.7  3.9   665.  120.4
  554  80163  11:44:18     41472  11:31:12   68.5  0.6  1968.  111.1     42687  11:51:27  -19.8  4.0   773.  117.5
  555  80164  11:50:19     41808  11:36:48   69.4  0.5  2064.  110.2     43540  12:05:40  -48.0  5.0  2506.  100.4
  556  80165  11:56:18     42054  11:40:54   72.6 23.6  2522.  107.1     43610  12:06:50  -33.2  4.6  1397.  108.0
  557  80166  12:02:17     42717  11:51:57   61.2  1.9  1360.  114.6     43788  12:09:48  -21.4  4.4   830.  112.5
  558  80167  12:08:15     42841  11:54:01   70.9  0.5  2235.  108.5     44407  12:20:07  -37.8  4.9  1683.  103.1
  559  80168  12:14:12     43333  12:02:13   66.0  1.6  1712.  111.3         0  00:00:00    0.0  0.0     0.    0.0
  560  80169  12:20:08     43865  12:11:05   56.9  2.6  1103.  114.5     45046  12:30:46  -33.6  5.0  1419.  102.8
  561  80170  12:26:03     44272  12:17:52   53.7  2.9   944.  114.7     45504  12:38:24  -39.4  5.3  1792.   98.9
  562  80171  12:31:57     44663  12:24:23   51.3  3.1   838.  114.4     45712  12:41:52  -31.0  5.1  1270.  101.5
  563  80172  12:37:50     44908  12:28:28   58.1  2.8  1164.  112.0     46265  12:51:05  -42.2  5.6  1995.   95.4
  564  80173  12:43:42     45237  12:33:57   59.4  2.9  1239.  111.0     46567  12:56:07  -39.7  5.6  1802.   95.4
  565  80174  12:49:34     45510  12:38:30   63.5  2.6  1508.  109.3     46762  12:59:22  -30.7  5.4  1245.   97.8
  567  80176  13:01:13     46349  12:52:29   55.8  3.4  1039.  109.3     47398  13:09:58  -26.6  5.6  1042.   96.6
  568  80177  13:07:00     46665  12:57:45   57.7  3.4  1137.  108.3     47883  13:18:03  -35.2  5.9  1501.   92.3
  569  80178  13:12:44     46448  12:54:08   74.6 23.1  3332.  103.4     48368  13:26:08  -42.7  6.2  2027.   88.6
  570  80179  13:18:26     47338  13:08:58   58.5  3.6  1179.  106.7     48462  13:27:42  -28.7  5.9  1136.   91.9
  571  80180  13:24:04     47516  13:11:56   66.6  2.8  1740.  105.5     48775  13:32:55  -27.0  6.0  1058.   91.0
  572  80181  13:29:38     47852  13:17:32   66.5  2.9  1732.  104.9     49115  13:38:35  -27.4  6.1  1076.   89.5
  573  80182  13:35:10     48247  13:24:07   63.6  3.4  1502.  104.4         0  00:00:00    0.0  0.0     0.    0.0
  574  80183  13:40:40     48691  13:31:31   57.4  4.1  1114.  103.4     49738  13:48:58  -24.9  6.2   957.   87.4
  575  80184  13:46:06     48930  13:35:30   62.3  3.8  1406.  103.0     50044  13:54:04  -23.5  6.3   896.   86.4
  576  80185  13:51:29     49335  13:42:15   57.8  4.3  1131.  101.8     50334  13:58:54  -21.1  6.4   803.   85.4
  577  80186  13:56:48     49769  13:49:29   50.5  4.8   789.   99.8     50606  14:03:26  -17.7  6.4   679.   84.7
  578  80187  14:02:01     50245  13:57:25   38.5  5.4   412.   96.2     50839  14:07:19  -11.6  6.4   494.   84.5
  579  80188  14:07:08     50282  13:58:02   57.3  4.6  1107.   99.1     51284  14:14:44  -21.9  6.7   832.   81.0
  580  80189  14:12:08     50359  13:59:19   68.4  3.5  1896.  100.8     51615  14:20:15  -24.0  6.9   921.   79.2
  581  80190  14:17:00     50956  14:09:16   52.2  5.1   859.   96.0     51854  14:24:14  -20.3  6.9   773.   78.4
  582  80191  14:21:42     50952  14:09:12   67.6  3.8  1822.   99.5     52164  14:29:24  -22.3  7.0   851.   76.6
  583  80192  14:26:13     51418  14:16:58   57.9  5.0  1136.   95.8     52465  14:34:25  -24.3  7.2   937.   74.9
  584  80193  14:30:33     51580  14:19:40   63.2  4.6  1468.   96.7     52569  14:36:09  -12.9  7.1   533.   75.1
  585  80194  14:34:44     51962  14:26:02   55.8  5.3  1031.   93.3     52920  14:42:00  -20.4  7.3   781.   72.5
  586  80195  14:38:43     52063  14:27:43   63.5  4.8  1493.   95.4     53299  14:48:19  -29.8  7.6  1201.   70.3
  587  80196  14:42:34     52529  14:35:29   49.5  5.9   754.   89.0     53353  14:49:13  -17.7  7.5   686.   69.9
  588  80197  14:46:15     52520  14:35:20   63.2  5.0  1476.   93.9     53810  14:56:50  -33.4  7.9  1403.   67.8
  589  80198  14:49:48     52963  14:42:43   49.5  6.1   757.   86.9     53736  14:55:36  -13.8  7.6   564.   67.4
  590  80199  14:53:15     53085  14:44:45   55.1  5.9   999.   88.4     54071  15:01:11  -23.2  7.9   897.   65.2
  591  80200  14:56:33     53197  14:46:37   60.1  5.6  1277.   90.1     54392  15:06:32  -31.2  8.2  1281.   64.0
  592  80201  14:59:46     53408  14:50:08   59.1  5.8  1217.   88.7     54397  15:06:37  -18.5  8.0   721.   62.5
  593  80202  15:02:53     53554  14:52:34   61.3  5.8  1356.   89.1     54826  15:13:46  -34.4  8.5  1469.   61.8
  594  80203  15:05:56     53906  14:58:26   51.1  6.5   830.   82.5     54730  15:12:10  -15.7  8.2   633.   59.7
  595  80204  15:08:54     53758  14:55:58   68.4  5.0  1930.   92.5     55191  15:19:51  -34.5  8.7  1486.   59.6
  596  80205  15:11:49     54060  15:01:00   62.7  5.9  1462.   87.8     55255  15:20:55  -27.7  8.7  1118.   57.3
  597  80206  15:14:40     54308  15:05:08   58.6  6.4  1205.   84.3     55290  15:21:30  -18.3  8.6   726.   55.3
  599  80208  15:20:17     54567  15:09:27   62.7  6.2  1473.   85.6     55759  15:29:19  -27.3  9.0  1108.   53.5
  600  80209  15:23:03     55014  15:16:54   45.4  7.4   636.   72.8     55706  15:28:26  -11.6  8.7   529.   50.9
  601  80210  15:25:49     55275  15:21:15   38.1  7.8   437.   67.2     55825  15:30:25   -8.0  8.8   441.   49.6
  602  80211  15:28:33     55097  15:18:17   60.8  6.7  1359.   81.9     56299  15:38:19  -30.1  9.4  1257.   50.5
  603  80212  15:31:16     55345  15:22:25   56.0  7.2  1087.   77.3     56375  15:39:35  -24.4  9.3   986.   47.8
  604  80213  15:33:59     55350  15:22:30   64.4  6.5  1621.   83.5     56460  15:41:00  -18.9  9.3   771.   45.5
  605  80214  15:36:43     55779  15:29:39   49.0  7.8   784.   70.2     56617  15:43:37  -18.4  9.4   758.   44.0
  606  80215  15:39:26     55994  15:33:14   45.4  8.0   658.   66.5     56645  15:44:05   -8.1  9.3   461.   41.8
  607  80216  15:42:09     55975  15:32:55   57.2  7.5  1168.   75.0     56798  15:46:38   -7.3  9.4   446.   40.3
  608  80217  15:44:53     56131  15:35:31   57.6  7.6  1195.   74.6     56978  15:49:38   -8.6  9.5   479.   38.8
  609  80218  15:47:37     56423  15:40:23   49.6  8.2   823.   66.8     57081  15:51:21   -3.6  9.5   379.   37.5
  610  80219  15:50:21     56718  15:45:18   40.2  8.6   522.   58.3     57312  15:55:12   -9.0  9.8   497.   35.8
  611  80220  15:53:06     56743  15:45:43   50.1  8.4   853.   65.5     57462  15:57:42   -7.8  9.8   473.   34.2
  612  80221  15:55:51     57055  15:50:55   39.6  8.9   515.   55.6     57551  15:59:11   -1.6  9.8   356.   33.0
  613  80222  15:58:37     57042  15:50:42   52.1  8.5   947.   65.5     57812  16:03:32   -9.3 10.1   516.   31.3
  614  80223  16:01:23     57398  15:56:38   38.6  9.1   501.   52.8     57857  16:04:17    0.5 10.0   332.   30.1
  615  80224  16:04:09     57521  15:58:41   41.9  9.1   592.   54.5     58058  16:07:38   -2.3 10.2   380.   28.2
  616  80225  16:06:56     57522  15:58:42   53.1  8.7  1013.   64.1     58376  16:12:56  -14.1 10.5   662.   28.3
  617  80226  16:09:44     57861  16:04:21   41.4  9.3   588.   52.2     58381  16:13:01   -1.4 10.4   373.   25.1
  618  80227  16:12:32     58149  16:09:09   32.0  9.7   385.   42.9     58493  16:14:53    3.3 10.4   313.   24.4
  619  80228  16:15:20     58222  16:10:22   39.4  9.6   546.   48.5     58731  16:18:51   -2.5 10.6   400.   21.9
  620  80229  16:18:09     58233  16:10:33   50.5  9.3   918.   58.5     59039  16:23:59  -13.3 10.9   656.   23.2
  621  80230  16:20:58     58605  16:16:45   35.9  9.9   473.   43.4     59051  16:24:11   -1.0 10.8   384.   18.8
  622  80231  16:23:47     58545  16:15:45   52.1  9.4   999.   58.7     59315  16:28:35   -8.5 11.0   537.   18.7
  623  80232  16:26:37     58847  16:20:47   43.1  9.9   670.   48.7     59478  16:31:18   -8.0 11.1   528.   17.2
  624  80233  16:29:28     58957  16:22:37   47.3  9.8   815.   52.3     59649  16:34:09   -8.0 11.2   533.   16.0
  625  80234  16:32:18     59326  16:28:46   32.6 10.5   428.   36.6     59667  16:34:27    4.3 11.1   331.   13.6
  626  80235  16:35:09     59432  16:30:32   37.6 10.4   535.   40.8     59884  16:38:04    0.5 11.3   382.   11.1
  627  80236  16:38:01     59686  16:34:46   31.1 10.7   412.   33.5     60044  16:40:44    1.5 11.4   374.    9.6
  628  80237  16:40:52         0  00:00:00    0.0  0.0     0.    0.0     60160  16:42:40    6.0 11.4   327.    9.7
  629  80238  16:43:44     59732  16:35:32   52.4 10.1  1049.   54.7     60525  16:48:45   -9.5 11.8   589.   12.8
  630  80239  16:46:36     60064  16:41:04   41.5 10.7   656.   42.4     60597  16:49:57   -1.6 11.7   431.    5.9
  631  80240  16:49:28     60451  16:47:31   24.7 11.3   347.   24.1     60700  16:51:40    4.0 11.7   358.    4.0
  632  80241  16:52:20     60593  16:49:53   27.2 11.3   377.   26.2         0  00:00:00    0.0  0.0     0.    0.0
  633  80242  16:55:13     60703  16:51:43   32.2 11.3   454.   31.0     61050  16:57:30    3.6 12.0   370.    1.0
  634  80243  16:58:05     60754  16:52:34   41.3 11.1   668.   40.4     61301  17:01:41   -2.8 12.2   465.    6.2
  635  80244  17:00:58         0  00:00:00    0.0  0.0     0.    0.0     61376  17:02:56    5.2 12.1   361.    3.4
  636  80245  17:03:51     61162  16:59:22   36.6 11.5   556.   34.8     61563  17:06:03    4.0 12.3   376.    4.4
  639  80248  17:12:29     61881  17:11:21   20.5 12.3   343.   18.6     61935  17:12:15   16.1 12.4   328.   14.7
  640  80249  17:15:22     62011  17:13:31   24.0 12.3   372.   22.1     62200  17:16:40    8.4 12.6   351.   11.1
  641  80250  17:18:14     62083  17:14:43   32.0 12.2   480.   29.9     62231  17:17:11   20.1 12.5   347.   19.2
  643  80252  17:23:58     62524  17:22:04   24.2 12.6   382.   23.8     62648  17:24:08   14.0 12.8   339.   17.1
  644  80253  17:26:50     62538  17:22:18   36.6 12.4   581.   35.1     62903  17:28:23    7.1 13.1   369.   16.8
  645  80254  17:29:41     62921  17:28:41   19.8 12.9   355.   22.4     63059  17:30:59    8.4 13.2   363.   18.4
  650  80259  17:43:53     63589  17:39:49   34.4 13.1   546.   36.3     64108  17:48:28   -7.5 14.0   595.   31.2
  651  80260  17:46:42     63890  17:44:50   24.0 13.5   395.   31.0     64150  17:49:10    2.6 13.9   424.   28.6
  652  80261  17:49:31     64100  17:48:20   20.6 13.6   371.   30.9     64192  17:49:52   13.0 13.8   355.   29.3
  653  80262  17:52:19     64231  17:50:31   23.6 13.7   394.   33.2     64426  17:53:46    7.5 14.0   379.   30.9
  654  80263  17:55:07     64417  17:53:37   22.1 13.8   382.   34.0     64701  17:58:21   -1.2 14.3   478.   34.5
  655  80264  17:57:54     64466  17:54:26   31.5 13.7   498.   38.9     64709  17:58:29   11.8 14.2   360.   33.8
  656  80265  18:00:40         0  00:00:00    0.0  0.0     0.    0.0     64912  18:01:52    8.8 14.3   373.   35.5
  657  80266  18:03:26     64607  17:56:47   45.6 13.5   859.   48.8     65285  18:08:05   -7.8 14.7   607.   42.0
  658  80267  18:06:12     64898  18:01:38   36.6 13.9   600.   44.4     65260  18:07:40    7.4 14.6   383.   38.9
  659  80268  18:08:57     65180  18:06:20   27.5 14.2   439.   41.9     65365  18:09:25   12.3 14.6   360.   40.0
  660  80269  18:11:41     65262  18:07:42   33.9 14.2   544.   45.3     65731  18:15:31   -4.1 15.0   529.   45.1
  661  80270  18:14:25     65348  18:09:08   39.8 14.1   679.   48.8     65409  18:10:09   35.2 14.3   570.   46.9
  662  80271  18:17:08     65481  18:11:21   41.9 14.1   740.   50.7     66237  18:23:57  -17.6 15.5   881.   54.2
  663  80272  18:19:50         0  00:00:00    0.0  0.0     0.    0.0     66106  18:21:46    5.0 15.1   401.   47.3
  664  80273  18:22:32     66010  18:20:10   26.3 14.8   424.   48.2     66232  18:23:52    8.0 15.2   378.   48.3
  666  80275  18:27:53     66225  18:23:45   34.7 14.8   557.   52.5     66762  18:32:42   -8.7 15.7   623.   56.2
  667  80276  18:30:33     66388  18:26:28   34.4 14.9   552.   53.6     66854  18:34:14   -3.4 15.7   513.   56.0
  668  80277  18:33:13     66586  18:29:46   31.4 15.1   495.   54.4     66853  18:34:13    9.6 15.6   367.   54.5
  669  80278  18:35:51     66381  18:26:21   56.4 14.2  1328.   62.8     67451  18:44:11  -23.8 16.3  1116.   67.3
  670  80279  18:38:29     66650  18:30:50   49.7 14.7  1008.   61.0     67406  18:43:26   -9.3 16.2   635.   62.7
  671  80280  18:41:07     66884  18:34:44   44.6 15.0   817.   60.5     67596  18:46:36  -11.8 16.3   698.   65.2
  672  80281  18:43:44     67067  18:37:47   42.7 15.2   758.   61.2         0  00:00:00    0.0  0.0     0.    0.0
  673  80282  18:46:20     67491  18:44:51   22.0 15.9   378.   61.1     67670  18:47:50    7.2 16.2   377.   62.9
  674  80283  18:48:56         0  00:00:00    0.0  0.0     0.    0.0     68170  18:56:10  -19.4 16.8   935.   72.6
  676  80285  18:54:06     67775  18:49:35   36.5 15.9   588.   65.3     68241  18:57:21   -1.4 16.7   472.   69.8
  677  80286  18:56:41         0  00:00:00    0.0  0.0     0.    0.0     68512  19:01:52  -10.5 16.9   658.   74.0
  678  80287  18:59:15     68055  18:54:15   38.6 16.0   637.   67.9     68686  19:04:46  -12.0 17.1   697.   76.1
  681  80290  19:06:54     68410  19:00:10   46.1 16.1   859.   71.5     69244  19:14:04  -19.2 17.5   921.   82.8
  683  80292  19:11:58     68730  19:05:30   45.1 16.3   821.   73.8     69591  19:19:51  -22.1 17.8  1032.   86.7
  684  80293  19:14:30     68667  19:04:27   58.5 15.7  1423.   74.6     69845  19:24:05  -28.8 18.1  1330.   90.0
  686  80295  19:19:33     69014  19:10:14   56.1 16.1  1284.   76.4     70132  19:28:52  -27.8 18.3  1280.   92.5
  687  80296  19:22:04     69502  19:18:22   32.8 17.1   503.   80.3     69924  19:25:24   -1.8 17.8   471.   87.6
  690  80299  19:29:37     69810  19:23:30   43.7 17.1   769.   82.3     70671  19:37:51  -23.6 18.6  1089.   97.2
  692  80301  19:34:39     70161  19:29:21   40.1 17.5   665.   85.5     70961  19:42:41  -22.8 18.8  1056.  100.0
  693  80302  19:37:09     70125  19:28:45   52.8 17.1  1121.   83.6     71020  19:43:40  -16.4 18.8   821.  100.3
  694  80303  19:39:40     70218  19:30:18   56.3 17.0  1293.   83.6     71257  19:47:37  -22.4 19.0  1041.  102.8
  695  80304  19:42:11         0  00:00:00    0.0  0.0     0.    0.0     71388  19:49:48  -21.0 19.1   987.  104.1
  696  80305  19:44:42     70531  19:35:31   55.7 17.2  1261.   85.7         0  00:00:00    0.0  0.0     0.    0.0
  697  80306  19:47:14     70692  19:38:12   55.1 17.4  1232.   86.9     71644  19:54:04  -17.7 19.2   870.  106.7
  698  80307  19:49:45     70841  19:40:41   55.3 17.5  1240.   87.8         0  00:00:00    0.0  0.0     0.    0.0
  699  80308  19:52:17     70877  19:41:17   61.6 17.1  1612.   86.1         0  00:00:00    0.0  0.0     0.    0.0
  700  80309  19:54:49     71118  19:45:18   56.8 17.6  1323.   89.0         0  00:00:00    0.0  0.0     0.    0.0
  701  80310  19:57:21     71670  19:54:30   28.8 18.8   443.  101.4     72007  20:00:07    1.1 19.3   436.  109.7
  702  80311  19:59:54     71438  19:50:38   55.9 17.9  1279.   91.3     72434  20:07:14  -19.8 19.8   949.  114.4
  703  80312  20:02:27     71831  19:57:11   40.0 18.7   670.   99.6     72672  20:11:12  -25.4 20.0  1185.  116.0
  704  80313  20:05:00     71829  19:57:09   50.7 18.4  1037.   95.8     72930  20:15:30  -31.9 20.3  1512.  117.0
  705  80314  20:07:34         0  00:00:00    0.0  0.0     0.    0.0     72954  20:15:54  -23.7 20.2  1115.  118.8
  706  80315  20:10:08     72602  20:10:02   15.3 19.6   355.  113.8     72916  20:15:16  -10.0 20.1   657.  119.7
  710  80319  20:20:30     72901  20:15:01   40.8 19.4   710.  107.9         0  00:00:00    0.0  0.0     0.    0.0
  711  80320  20:23:07     72818  20:13:38   56.4 18.8  1333.   99.2     74064  20:34:24  -34.4 21.1  1681.  124.9
  712  80321  20:25:44     72556  20:09:16   72.9 16.3  2863.   85.8     74075  20:34:35  -25.6 21.0  1216.  128.2
  713  80322  20:28:22     73057  20:17:37   60.5 18.7  1582.   97.9     74097  20:34:57  -16.3 21.0   858.  130.7
  714  80323  20:31:01     73230  20:20:30   59.7 18.9  1535.   99.3     74324  20:38:44  -21.1 21.2  1033.  131.6
  715  80324  20:33:40     73839  20:30:39   29.4 20.3   485.  120.8     74558  20:42:38  -26.0 21.4  1246.  131.9
  716  80325  20:36:20         0  00:00:00    0.0  0.0     0.    0.0     74381  20:39:41   -1.6 21.0   513.  134.7
  720  80329  20:47:04     74612  20:43:32   31.8 20.7   543.  126.0         0  00:00:00    0.0  0.0     0.    0.0
  721  80330  20:49:47     74779  20:46:19   31.5 20.8   541.  127.5     76001  21:06:41  -50.0 22.8  2974.  124.4
  722  80331  20:52:31     74881  20:48:01   36.1 20.8   636.  125.4     75826  21:03:46  -33.9 22.4  1700.  136.0
  723  80332  20:55:14     74832  20:47:12   50.8 20.4  1113.  114.4     75913  21:05:13  -29.4 22.3  1451.  139.5
  725  80334  21:00:44     75331  20:55:31   39.2 21.1   726.  126.2         0  00:00:00    0.0  0.0     0.    0.0
  727  80336  21:06:16     75391  20:56:31   56.6 20.5  1424.  112.2     76752  21:19:12  -39.1 23.1  2066.  135.6
  728  80337  21:09:03     75781  21:03:01   42.6 21.3   836.  126.4     76624  21:17:04  -21.9 22.7  1124.  148.5
  729  80338  21:11:50     76133  21:08:53   28.8 21.8   535.  139.3     77051  21:24:11  -37.2 23.2  1945.  138.0
  730  80339  21:14:38     76579  21:16:19    6.5 22.4   471.  155.4     77140  21:25:40  -32.9 23.2  1678.  142.1
  731  80340  21:17:26     76338  21:12:18   38.6 21.7   739.  132.8     77401  21:30:01  -37.9 23.5  2001.  138.2
  732  80341  21:20:15     76420  21:13:40   44.7 21.6   924.  127.9     77521  21:32:01  -35.2 23.5  1833.  140.9
  733  80342  21:23:04     76354  21:12:34   58.7 20.9  1583.  114.1     78018  21:40:18  -50.3  0.2  3076.  126.4
  734  80343  21:25:53     76753  21:19:13   45.0 21.8   944.  129.2     77985  21:39:45  -41.5 23.9  2288.  135.3
  736  80345  21:31:33     77103  21:25:03   44.2 22.1   929.  131.5     77724  21:35:24   -3.7 23.2   631.  166.4
  737  80346  21:34:24     77132  21:25:32   53.1 21.7  1297.  122.7     78239  21:43:59  -27.6 23.8  1422.  149.3
  738  80347  21:37:14     77157  21:25:57   60.8 21.3  1753.  114.4     78770  21:52:50  -46.1  0.5  2692.  130.4
  739  80348  21:40:05     77765  21:36:05   33.4 22.7   657.  144.8     78792  21:53:12  -39.2  0.4  2133.  137.5
  740  80349  21:42:56     77523  21:32:03   59.6 21.6  1679.  116.9     78870  21:54:30  -34.3  0.3  1810.  142.5
  741  80350  21:45:48         0  00:00:00    0.0  0.0     0.    0.0     79283  22:01:23  -46.0  0.8  2696.  129.8
  742  80351  21:48:39     78140  21:42:20   43.2 22.7   925.  136.2     79244  22:00:44  -36.0  0.6  1920.  140.3
  743  80352  21:51:31     78047  21:40:47   59.0 22.0  1656.  119.0     79454  22:04:14  -37.9  0.8  2057.  137.9
  744  80353  21:54:23     78109  21:41:49   64.0 21.6  2029.  113.2     79578  22:06:18  -35.4  0.8  1893.  140.3
  745  80354  21:57:14     78137  21:42:17   69.2 20.8  2560.  106.2     79791  22:09:51  -37.6  1.0  2038.  137.6
  746  80355  22:00:06     78466  21:47:46   63.4 21.9  1986.  114.8     79971  22:12:51  -37.9  1.1  2070.  136.7
  747  80356  22:02:58     79378  22:02:58   14.4  0.0   506.  168.1     79972  22:12:52  -28.5  0.9  1505.  146.2
  748  80357  22:05:50     78691  21:51:31   67.9 21.4  2419.  109.4     80230  22:17:10  -33.5  1.2  1783.  140.4
  749  80358  22:08:41     79208  22:00:08   51.5 23.1  1278.  129.6     80592  22:23:12  -43.0  1.6  2461.  129.8
  750  80359  22:11:33     79479  22:04:39   45.3 23.5  1026.  136.6     80850  22:27:30  -46.8  1.8  2794.  125.2
  751  80360  22:14:24     79380  22:03:00   60.7 22.7  1806.  119.7         0  00:00:00    0.0  0.0     0.    0.0
  752  80361  22:17:16     79847  22:10:47   43.5 23.8   973.  138.6     81099  22:31:39  -42.7  1.9  2438.  128.3
  753  80362  22:20:07     79740  22:09:00   59.7 23.0  1750.  121.2     81370  22:36:10  -47.1  2.2  2822.  123.1
  754  80363  22:22:58     79827  22:10:27   63.6 22.7  2036.  116.8         0  00:00:00    0.0  0.0     0.    0.0
  755  80364  22:25:48     80309  22:18:29   46.7 24.0  1097.  135.2     81386  22:36:26  -31.1  1.8  1657.  137.7
  756  80365  22:28:38     80309  22:18:29   56.7 23.5  1572.  124.9     81386  22:36:26  -20.6  1.7  1167.  146.4
  757  80366  22:31:28     80468  22:21:08   57.3 23.6  1608.  124.3     81852  22:44:12  -37.9  2.3  2082.  129.5
  758  81001  22:34:18     80631  22:23:51   57.6 23.7  1629.  124.0     82011  22:46:51  -37.3  2.3  2046.  129.2
  759  81002  22:37:07     80956  22:29:16   48.7  0.3  1183.  132.8     82239  22:50:39  -40.3  2.5  2256.  125.5
  760  81003  22:39:56     80956  22:29:16   58.3 23.9  1673.  123.3     82239  22:50:39  -31.4  2.4  1679.  132.7
  761  81004  22:42:44         0  00:00:00    0.0  0.0     0.    0.0     82754  22:59:14  -48.2  3.1  2931.  116.4
  762  81005  22:45:32     81479  22:37:59   47.5  0.7  1141.  132.9     82515  22:55:15  -27.9  2.5  1494.  133.6
  763  81006  22:48:20     81825  22:43:45   35.3  1.3   770.  141.7     82872  23:01:12  -38.3  2.9  2115.  123.7
  764  81007  22:51:07     81654  22:40:54   56.8  0.4  1591.  124.1     83011  23:03:31  -36.9  3.0  2018.  124.0
  765  81008  22:53:54     82303  22:51:43   24.4  1.7   593.  145.5     82881  23:01:21  -19.4  2.6  1125.  136.3
  767  81010  22:59:25     82077  22:47:57   60.6  0.4  1833.  120.1     83272  23:07:52  -23.3  2.9  1281.  131.0
  768  81011  23:02:10     82041  22:47:21   68.8 23.5  2548.  111.9     83651  23:14:11  -35.8  3.3  1941.  120.8
